,area_id,city_id,grade,fill,label,name,category_i,sheets,area,bounds,label_coor,residentia,commercial,industrial,Shape_Leng,Shape_Area,geometry,holc_area,building_area,building_density
10,6124.0,128.0,A,#76a865,A2,The Alameda,1.0,1.0,0.000110173231801,"[[45.54141,-122.64292],[45.55394,-122.61343]]","[45.551,-122.629]",-1,0,0,0.0803991502576,0.00011017285,"POLYGON Z ((-13649311.346202822 5707204.866255455 0, -13649574.060201094 5707161.9527632715 0, -13649823.415860469 5707289.104450567 0, -13649867.94365679 5707387.648252665 0, -13649914.697842922 5707451.225475927 0, -13649959.225639243 5707451.22547593 0, -13650005.979825372 5707387.648252665 0, -13650058.299986044 5707368.575173895 0, -13650165.16669721 5707435.331127709 0, -13650315.44800978 5707522.750392787 0, -13650292.070916709 5707575.20236237 0, -13650236.411171313 5707634.012512549 0, -13650240.863950947 5707686.465135239 0, -13650339.938297754 5707654.6756301895 0, -13650451.257788546 5707665.8019440975 0, -13650558.124499708 5707710.307338239 0, -13650589.29395713 5707761.170917294 0, -13650641.6141178 5707888.33113161 0, -13650931.04479386 5707931.248112384 0, -13651014.534411961 5707888.33113161 0, -13651197.098376865 5707896.278705098 0, -13651198.211571768 5708260.285146853 0, -13651674.658992361 5708265.053888611 0, -13651700.262475243 5708330.226947634 0, -13651800.450016959 5708387.45246457 0, -13651916.222287389 5708366.787652276 0, -13652127.729319891 5708516.211217808 0, -13652295.821750991 5708727.633936224 0, -13652547.403800178 5708780.092979371 0, -13652537.385046007 5709005.829346179 0, -13652332.557182956 5709012.188199678 0, -13651773.733339174 5708757.837590114 0, -13651770.393754445 5708819.834883802 0, -13651545.528383046 5708826.193604913 0, -13651545.528383046 5709018.547057699 0, -13651184.853232877 5709028.08535321 0, -13651184.853232877 5709153.673860512 0, -13650613.784245104 5709142.545693647 0, -13650621.576609459 5708614.768554249 0, -13650398.93762787 5708598.872136134 0, -13650315.44800978 5708333.406133392 0, -13650335.485518122 5707867.667473642 0, -13649803.378352126 5707835.877323932 0, -13649784.454038695 5707546.592158967 0, -13649728.7942933 5707400.363661137 0, -13649529.532404777 5707387.648252665 0, -13649387.043456558 5707339.965632073 0, -13649264.592016691 5707339.965632073 0, -13649311.346202822 5707204.866255455 0))",956209.3262111719,169493.3265582331,17.72554627027364
11,6123.0,128.0,A,#76a865,A3,Dolph Park,1.0,1.0,5.81156715484e-05,"[[45.53704,-122.63828],[45.54835,-122.63079]]","[45.54,-122.634]",-1,0,0,0.0407460071162,5.81459999997e-05,"POLYGON Z ((-13651217.135885207 5707133.343882966 0, -13651224.928249562 5706594.560408996 0, -13651224.928249562 5706478.543439449 0, -13651871.694491072 5706467.418603715 0, -13651962.976473518 5706530.989280242 0, -13652030.8813629 5706526.221463816 0, -13652021.975803642 5707408.310800601 0, -13651587.829789542 5707408.310800599 0, -13651552.207552489 5707516.392599216 0, -13651453.133205688 5707519.571495439 0, -13651436.435282065 5708009.1350114355 0, -13651681.338161813 5708020.261766697 0, -13651674.658992361 5708265.053888611 0, -13651198.211571768 5708260.285146853 0, -13651197.098376865 5707896.278705098 0, -13651217.135885207 5707133.343882966 0))",504722.26007304416,104752.0761880621,20.754399889733854
12,6096.0,128.0,A,#76a865,A4,South Rose City Park,1.0,1.0,3.10431825319e-05,"[[45.53495,-122.60479],[45.54092,-122.59611]]","[45.537,-122.601]",-1,0,0,0.033088175474,3.09933e-05,"POLYGON Z ((-13648302.791616239 5706570.721182711 0, -13647975.512313304 5706570.721182711 0, -13647972.172728581 5707072.947658663 0, -13647440.06556259 5707084.073248258 0, -13647709.458730306 5706948.977740285 0, -13647698.326781232 5706523.042920947 0, -13647338.764825966 5706516.685838591 0, -13647336.538436148 5706135.269172705 0, -13648301.678421326 5706147.982799319 0, -13648302.791616239 5706570.721182711 0))",269048.0977156543,49164.39006461088,18.273457601833957
13,6072.0,128.0,A,#76a865,A5,Westover Terrace,1.0,1.0,6.11165548335e-05,"[[45.52368,-122.71529],[45.5333,-122.69859]]","[45.529,-122.706]",-1,0,0,0.0578385930918,6.11540500001e-05,"POLYGON Z ((-13659106.348197721 5704964.103894002 0, -13658986.123147665 5704676.500614063 0, -13658967.198834231 5704641.543940063 0, -13658940.48215644 5704593.875968563 0, -13658744.559852643 5704344.417730587 0, -13658974.991198586 5704374.606573816 0, -13659182.045451462 5704417.5066843415 0, -13659436.967085378 5704393.673264184 0, -13659564.98449979 5704382.551023195 0, -13659690.77552439 5704388.906587783 0, -13659316.74203532 5704590.69811285 0, -13659244.384366304 5704659.022259977 0, -13659297.817721888 5704725.757977631 0, -13659403.571238142 5704759.1260233205 0, -13659512.664339118 5704811.561775341 0, -13659657.379677149 5704881.476589905 0, -13659783.170701744 5704867.175787898 0, -13659799.868625363 5705108.703514155 0, -13659786.510286473 5705231.058866136 0, -13659856.641565671 5705235.825991662 0, -13659932.33881941 5705258.072611121 0, -13660011.375657866 5705334.347155339 0, -13660001.356903695 5705211.990389403 0, -13660034.752750937 5705175.442589415 0, -13660113.789589401 5705188.154850726 0, -13660200.618792221 5705184.976783704 0, -13660229.561859831 5705010.18483767 0, -13660272.97646124 5704933.913059708 0, -13660187.260453328 5704875.120675076 0, -13660207.297961669 5704824.273519129 0, -13660279.655630682 5704792.494193568 0, -13660316.391062642 5704808.383842227 0, -13660408.786240006 5704838.574252509 0, -13660507.860586813 5704784.549379823 0, -13660599.14256926 5704709.868475852 0, -13660603.59534889 5705132.5388409775 0, -13660197.279207498 5705777.705831806 0, -13660088.18610652 5705777.705831806 0, -13660088.18610652 5705869.876346718 0, -13659975.753420819 5705873.054657292 0, -13659403.571238142 5705370.895605128 0, -13659323.421204768 5705340.70339674 0, -13659310.062865874 5705191.332918865 0, -13659131.951680608 5705022.896863937 0, -13659106.348197721 5704964.103894002 0))",530959.8387334949,84840.11580632032,15.978631455194522
14,6073.0,128.0,A,#76a865,A6,Kings Heights,1.0,1.0,3.01234889637e-05,"[[45.52337,-122.71525],[45.52991,-122.70308]]","[45.527,-122.71]",-1,0,0,0.0343985956106,3.01245500002e-05,"POLYGON Z ((-13659316.74203532 5704590.69811285 0, -13659376.854560351 5704612.943126656 0, -13659690.77552439 5704643.132876819 0, -13659959.055497201 5704600.231683408 0, -13660048.111089831 5704514.429914318 0, -13660200.618792221 5704517.607742923 0, -13660331.975791352 5704417.5066843415 0, -13660451.087646507 5704388.906587783 0, -13660593.57659472 5704295.162468387 0, -13660599.14256926 5704709.868475852 0, -13660507.860586813 5704784.549379823 0, -13660408.786240006 5704838.574252509 0, -13660316.391062642 5704808.383842227 0, -13660279.655630682 5704792.494193568 0, -13660207.297961669 5704824.273519129 0, -13660187.260453328 5704875.120675076 0, -13660272.97646124 5704933.913059708 0, -13660229.561859831 5705010.18483767 0, -13660200.618792221 5705184.976783704 0, -13660113.789589401 5705188.154850726 0, -13660034.752750937 5705175.442589415 0, -13660001.356903695 5705211.990389403 0, -13660011.375657866 5705334.347155339 0, -13659932.33881941 5705258.072611121 0, -13659856.641565671 5705235.825991662 0, -13659786.510286473 5705231.058866136 0, -13659799.868625363 5705108.703514155 0, -13659783.170701744 5704867.175787898 0, -13659657.379677149 5704881.476589905 0, -13659512.664339118 5704811.561775341 0, -13659403.571238142 5704759.1260233205 0, -13659297.817721888 5704725.757977631 0, -13659244.384366304 5704659.022259977 0, -13659316.74203532 5704590.69811285 0))",261558.80961805914,37124.45498194207,14.193540273467754
15,6074.0,128.0,A,#76a865,A7,Arlington Heights,1.0,1.0,5.7096694242e-05,"[[45.51815,-122.72355],[45.52399,-122.70465]]","[45.521,-122.712]",-1,0,0,0.0459844521965,5.709075e-05,"POLYGON Z ((-13659690.77552439 5704388.906587783 0, -13659564.98449979 5704382.551023195 0, -13659436.967085378 5704393.673264184 0, -13659419.155966852 5703945.61679223 0, -13659564.98449979 5703945.61679223 0, -13659568.324084518 5703823.279034667 0, -13659727.510956345 5703805.80234882 0, -13660061.469428726 5703604.028541331 0, -13660061.469428726 5703465.808167841 0, -13660580.21825582 5703472.163080674 0, -13660586.897425273 5703726.363298379 0, -13661523.094342848 5703734.307171648 0, -13661516.415173396 5703961.50493554 0, -13661410.661657147 5703862.998902268 0, -13661248.135200586 5703905.896557521 0, -13661066.684430595 5704040.946075644 0, -13660835.139889741 5704053.656723564 0, -13660531.237679878 5704209.363627564 0, -13660338.654960804 5704203.008190635 0, -13660137.166682472 5704226.84110243 0, -13659806.547794815 5704365.073243881 0, -13659690.77552439 5704388.906587783 0))",495737.70600092376,42423.740257852434,8.557698908981795
16,6075.0,128.0,A,#76a865,A8,The Highlands,1.0,1.0,3.76509992054e-05,"[[45.5071,-122.72605],[45.51546,-122.71981]]","[45.513,-122.722]",-1,0,0,0.0287499244912,3.76556000004e-05,"POLYGON Z ((-13661638.866613269 5703032.096042326 0, -13661451.849868735 5703022.564144006 0, -13661365.02066592 5702982.8480103705 0, -13661257.040759845 5702984.436652329 0, -13661136.815709788 5703038.4506468605 0, -13661106.759447275 5701710.436465035 0, -13661592.112427132 5701918.521348406 0, -13661667.809680874 5702021.77137058 0, -13661775.789586943 5702080.544992667 0, -13661801.39306983 5702172.677393969 0, -13661651.11175726 5702298.169605785 0, -13661583.206867876 5702415.720870278 0, -13661611.036740573 5702474.497082123 0, -13661688.960384129 5702479.262737847 0, -13661754.638883695 5702476.085633741 0, -13661801.39306983 5702545.982184845 0, -13661771.336807312 5702628.587904302 0, -13661634.413833639 5702768.383937561 0, -13661638.866613269 5703032.096042326 0))",327033.4714665751,23651.44389558507,7.232117186513245
17,6063.0,128.0,A,#76a865,A9,Green Hills,1.0,1.0,1.07697711308e-05,"[[45.50132,-122.72332],[45.50386,-122.7156]]","[45.502,-122.719]",-1,0,0,0.0176782537976,1.07709499999e-05,"POLYGON Z ((-13661468.547792358 5700935.323180587 0, -13661497.490859957 5701027.443782202 0, -13661447.397089103 5701070.32783429 0, -13661334.964403408 5701133.860141338 0, -13661330.51162377 5701170.391422287 0, -13661300.455361256 5701195.804575309 0, -13661243.682420954 5701184.686311966 0, -13661220.305327889 5701133.860141338 0, -13661178.003921386 5701114.800401822 0, -13660996.553151395 5701095.740702938 0, -13660888.57324532 5700998.854528412 0, -13660795.064873056 5701008.3842695225 0, -13660710.462060053 5701021.090606816 0, -13660653.68911975 5701005.207688043 0, -13660638.10439104 5700944.852853993 0, -13660670.387043368 5700855.909630525 0, -13660738.29193275 5700847.968314313 0, -13660844.04544901 5700805.085328618 0, -13660952.025355078 5700808.261839028 0, -13661123.457370898 5700792.379298279 0, -13661150.174048688 5700878.145353452 0, -13661199.154624635 5700897.204588548 0, -13661410.661657147 5700892.439775973 0, -13661468.547792358 5700935.323180587 0))",93559.01317259646,13463.982698781543,14.390898580710083
18,6113.0,128.0,B,#7cb5bd,B1,,2.0,1.0,0.000140674563999,"[[45.5776,-122.71336],[45.58424,-122.68273]]","[45.581,-122.686]",-1,0,0,0.0798300956585,0.0001408295,"POLYGON Z ((-13660384.295952028 5713392.924100401 0, -13660388.748731663 5713693.532488391 0, -13659497.079610407 5713682.398663933 0, -13659490.400440961 5713518.573994645 0, -13658598.731319705 5713512.211932189 0, -13658587.599370621 5713742.839592149 0, -13658056.605399545 5713739.658480463 0, -13658032.115111567 5713952.795468951 0, -13657652.515647963 5713960.748440107 0, -13656979.032728663 5713971.882611637 0, -13656996.84384719 5713645.816195589 0, -13657005.749406453 5712942.825697916 0, -13657389.801649688 5712931.692809381 0, -13658617.655633138 5712926.921575686 0, -13659843.283226771 5712915.788706974 0, -13660081.506937068 5712979.405286531 0, -13659815.453354074 5713027.11801861 0, -13659824.358913342 5713386.562127466 0, -13660384.295952028 5713392.924100401 0))",1221595.5319659412,237867.73455711882,19.471889699392804
19,6125.0,128.0,B,#7cb5bd,B10,Irvington and Alameda,2.0,1.0,9.83624738794e-05,"[[45.54296,-122.65029],[45.55425,-122.63067]]","[45.55,-122.648]",-1,0,0,0.0848011340162,9.82698000007e-05,"POLYGON Z ((-13651183.740037965 5709202.955908974 0, -13651184.853232877 5709153.673860512 0, -13651184.853232877 5709028.08535321 0, -13651545.528383046 5709018.547057699 0, -13651545.528383046 5708826.193604913 0, -13651770.393754445 5708819.834883802 0, -13651773.733339174 5708757.837590114 0, -13652332.557182956 5709012.188199678 0, -13652537.385046007 5709005.829346179 0, -13652547.403800178 5708780.092979371 0, -13652295.821750991 5708727.633936224 0, -13652127.729319891 5708516.211217808 0, -13651916.222287389 5708366.787652276 0, -13651800.450016959 5708387.45246457 0, -13651700.262475243 5708330.226947634 0, -13651674.658992361 5708265.053888611 0, -13651681.338161813 5708020.261766697 0, -13651436.435282065 5708009.1350114355 0, -13651453.133205688 5707519.571495439 0, -13651552.207552489 5707516.392599216 0, -13651587.829789542 5707408.310800599 0, -13652021.975803642 5707408.310800601 0, -13652018.636218913 5708228.493600223 0, -13653367.82844733 5708234.851900502 0, -13653367.82844733 5708865.9357144125 0, -13653252.056176905 5708869.115090805 0, -13653258.73534635 5709171.161007889 0, -13652931.456043424 5709177.519979045 0, -13652918.097704524 5708850.038849403 0, -13652742.212909073 5708843.680111322 0, -13652742.212909073 5709202.955908974 0, -13651183.740037965 5709202.955908974 0))",852889.7001675706,178698.68058816373,20.952144287010864
20,6126.0,128.0,B,#7cb5bd,B11,Irvington,2.0,1.0,0.000220644869016,"[[45.53542,-122.65769],[45.54816,-122.63817]]","[45.542,-122.647]",-1,0,0,0.0640258235053,0.00022067545,"POLYGON Z ((-13652021.975803642 5707408.310800601 0, -13652030.8813629 5706526.221463816 0, -13652034.220947629 5706209.961987999 0, -13653394.545125118 5706216.318852167 0, -13653397.884709843 5706392.723636601 0, -13653844.275867924 5706395.902133123 0, -13653847.615452647 5707014.141200915 0, -13654191.592679199 5707017.319918464 0, -13654168.215586133 5707904.226285653 0, -13653879.89810498 5707904.226285651 0, -13653883.2376897 5708234.851900502 0, -13653367.82844733 5708234.851900502 0, -13652018.636218913 5708228.493600223 0, -13652021.975803642 5707408.310800601 0))",1915507.8713238928,444527.9196922812,23.20679159543459
21,6127.0,128.0,B,#7cb5bd,B12,Lower Irvington,2.0,1.0,4.99939648662e-05,"[[45.53141,-122.65067],[45.53469,-122.63121]]","[45.533,-122.649]",-1,0,0,0.0444697669538,4.99529999996e-05,"POLYGON Z ((-13653410.129853833 5705572.709301562 0, -13653404.563879289 5706078.058076812 0, -13652554.08296963 5706074.879693338 0, -13651243.85256299 5706093.95001116 0, -13651403.039434828 5705965.226155553 0, -13651736.997907208 5705958.869469983 0, -13651753.695830831 5705585.422127938 0, -13653410.129853833 5705572.709301562 0))",433662.4152889883,108390.26141440467,24.994156189942
22,6081.0,128.0,B,#7cb5bd,B13,Colonial Heights,2.0,1.0,5.9419048583e-05,"[[45.5057,-122.643],[45.51112,-122.6317]]","[45.508,-122.64]",-1,0,0,0.0332742075989,5.93678000001e-05,"POLYGON Z ((-13652556.309359446 5702349.002395354 0, -13651985.240371676 5702336.294170867 0, -13651965.202863334 5702309.289253806 0, -13651754.809025735 5702304.523688664 0, -13651734.771517392 5702328.351539729 0, -13651310.644257473 5702333.117117572 0, -13651298.399113482 5701488.061026616 0, -13652552.969774723 5701496.002911333 0, -13652556.309359446 5702349.002395354 0))",515621.4378026,108812.50910130734,21.103177859522013
23,6046.0,128.0,B,#7cb5bd,B14,Westmoreland,2.0,1.0,0.000106419848337,"[[45.46779,-122.65936],[45.48339,-122.64127]]","[45.473,-122.645]",-1,0,0,0.0668793305662,0.0001063781,"POLYGON Z ((-13652615.308689564 5697938.744590344 0, -13652608.629520122 5697630.727174014 0, -13652519.57392748 5697621.201031266 0, -13652459.461402455 5696906.769234689 0, -13652367.066225097 5695809.830579158 0, -13652363.726640373 5695574.903173205 0, -13652529.592681652 5695560.617246122 0, -13652529.592681652 5695481.251399945 0, -13652979.323424464 5695468.552929896 0, -13652982.663009185 5695587.601794197 0, -13652885.815052195 5695590.776452252 0, -13652925.89006888 5695852.68962262 0, -13653130.71793194 5695822.529533596 0, -13653127.378347216 5695752.685507258 0, -13653670.61746229 5695739.986651958 0, -13654377.496228827 5695779.670634606 0, -13653974.519672152 5695878.087671175 0, -13653788.61612253 5696036.827108174 0, -13653712.918868784 5696033.6522918185 0, -13653712.918868784 5696122.547575251 0, -13653620.523691434 5696341.614722611 0, -13653580.448674746 5696378.126435351 0, -13653553.731996955 5696378.126435354 0, -13653078.397771265 5696384.476313642 0, -13653154.095025005 5697270.328507868 0, -13653031.643585138 5697273.50376311 0, -13653048.341508752 5697645.016407177 0, -13652820.136552626 5697638.665634068 0, -13652820.136552626 5697945.09557652 0, -13652615.308689564 5697938.744590344 0))",924483.8591165661,196143.60608231474,21.21655279841759
24,6044.0,128.0,B,#7cb5bd,B15,Garthwick,2.0,1.0,5.53135967526e-05,"[[45.4462,-122.65293],[45.45855,-122.64283]]","[45.45,-122.647]",-1,0,0,0.0432587706802,5.52455500001e-05,"MULTIPOLYGON Z (((-13652537.385046007 5692348.450151544 0, -13653008.266492067 5692042.2118117595 0, -13653527.015319163 5692965.718857331 0, -13652865.777543848 5693070.452476586 0, -13652744.439298889 5692895.897125387 0, -13652577.460062696 5692581.706072262 0, -13652537.385046007 5692348.450151544 0)), ((-13653661.71190302 5693981.369277084 0, -13652955.946331393 5694002.00087077 0, -13652927.003263788 5693441.790639625 0, -13653598.259793276 5693398.943142135 0, -13653661.71190302 5693981.369277084 0)))",480291.1176412717,52423.790752921515,10.915003177734535
25,6050.0,128.0,B,#7cb5bd,B16,Berkeley,2.0,1.0,6.43907403211e-05,"[[45.4644,-122.62658],[45.48071,-122.62142]]","[45.477,-122.624]",-1,0,0,0.0424759901785,6.43046500002e-05,"POLYGON Z ((-13650154.034748126 5697221.11219571 0, -13650154.034748126 5696613.074934038 0, -13650273.146603279 5696606.72489348 0, -13650273.146603279 5694930.4718229575 0, -13650667.21760068 5694935.23346076 0, -13650679.462744672 5695009.832783753 0, -13650686.14191412 5696532.112254608 0, -13650728.443320625 5696608.312403191 0, -13650728.443320625 5697278.266648098 0, -13650421.201526033 5697276.679019478 0, -13650421.201526033 5697519.589473044 0, -13650154.034748126 5697519.589473044 0, -13650154.034748126 5697221.11219571 0))",558855.3873458894,102930.29485053082,18.418055400586972
26,6122.0,128.0,B,#7cb5bd,B17,Grant HI and Hollywood,2.0,1.0,0.000131139727338,"[[45.53539,-122.63831],[45.54625,-122.6079]]","[45.54,-122.623]",-1,0,0,0.0862864132977,0.00013113545,"POLYGON Z ((-13649311.346202822 5707204.866255455 0, -13649161.064890252 5707196.9192969175 0, -13649049.74539946 5707225.528380759 0, -13648990.746069336 5707165.131533402 0, -13648859.389070202 5707130.165124148 0, -13648648.9952326 5707185.793566834 0, -13650355.523026465 5706205.194342834 0, -13652034.220947629 5706209.961987999 0, -13652030.8813629 5706526.221463816 0, -13651962.976473518 5706530.989280242 0, -13651871.694491072 5706467.418603715 0, -13651224.928249562 5706478.543439449 0, -13651224.928249562 5706594.560408996 0, -13650680.575939575 5706594.560408996 0, -13650700.613447921 5707141.290784972 0, -13651217.135885207 5707133.343882966 0, -13651197.098376865 5707896.278705098 0, -13651014.534411961 5707888.33113161 0, -13650931.04479386 5707931.248112384 0, -13650641.6141178 5707888.33113161 0, -13650589.29395713 5707761.170917294 0, -13650558.124499708 5707710.307338239 0, -13650451.257788546 5707665.8019440975 0, -13650339.938297754 5707654.6756301895 0, -13650240.863950947 5707686.465135239 0, -13650236.411171313 5707634.012512549 0, -13650292.070916709 5707575.20236237 0, -13650315.44800978 5707522.750392787 0, -13650165.16669721 5707435.331127709 0, -13650058.299986044 5707368.575173895 0, -13650005.979825372 5707387.648252665 0, -13649959.225639243 5707451.22547593 0, -13649914.697842922 5707451.225475927 0, -13649867.94365679 5707387.648252665 0, -13649823.415860469 5707289.104450567 0, -13649574.060201094 5707161.9527632715 0, -13649311.346202822 5707204.866255455 0))",1138265.747244215,258647.2578018925,22.722923748525982
27,6121.0,128.0,B,#7cb5bd,B18,Rose City Park,2.0,1.0,0.000110237048802,"[[45.54121,-122.63068],[45.55674,-122.6047]]","[45.553,-122.623]",-1,0,0,0.0804055839774,0.00011020605,"POLYGON Z ((-13650026.017333714 5709301.5208214475 0, -13650059.413180957 5708257.1059871 0, -13649886.867970224 5708257.1059871 0, -13649883.528385496 5708042.5153188445 0, -13649304.66703338 5708055.2316592345 0, -13649301.327448651 5707853.36189226 0, -13648296.112446787 5707856.540908376 0, -13648292.772862067 5707387.648252665 0, -13648648.9952326 5707185.793566834 0, -13648859.389070202 5707130.165124148 0, -13648990.746069336 5707165.131533402 0, -13649049.74539946 5707225.528380759 0, -13649161.064890252 5707196.9192969175 0, -13649311.346202822 5707204.866255455 0, -13649264.592016691 5707339.965632073 0, -13649387.043456558 5707339.965632073 0, -13649529.532404777 5707387.648252665 0, -13649728.7942933 5707400.363661137 0, -13649784.454038695 5707546.592158967 0, -13649803.378352126 5707835.877323932 0, -13650335.485518122 5707867.667473642 0, -13650315.44800978 5708333.406133392 0, -13650398.93762787 5708598.872136134 0, -13650621.576609459 5708614.768554249 0, -13650613.784245104 5709142.545693647 0, -13651184.853232877 5709153.673860512 0, -13651183.740037965 5709202.955908974 0, -13651177.060868522 5709590.862813783 0, -13650623.802999273 5709598.811901877 0, -13650624.916194182 5709404.856171541 0, -13650351.070246832 5709404.856171541 0, -13650339.938297754 5709304.70035287 0, -13650026.017333714 5709301.5208214475 0))",956514.1242049088,202839.7164270227,21.206139177048833
28,6099.0,128.0,B,#7cb5bd,B19,Laurelhurst,2.0,1.0,0.000209131282839,"[[45.51651,-122.63184],[45.53383,-122.612]]","[45.528,-122.624]",-1,0,0,0.0889515332404,0.00020917215,"POLYGON Z ((-13650365.541780634 5703664.4013290815 0, -13650358.862611188 5703767.671516501 0, -13650626.029389095 5703766.082735362 0, -13650628.25577891 5703667.578855522 0, -13651302.851893118 5703680.288972571 0, -13651313.983842192 5705567.941996346 0, -13650529.181432098 5705957.280299303 0, -13649721.001928944 5705679.179780799 0, -13649709.86997986 5704929.146095203 0, -13649434.910837602 5704929.146095203 0, -13649430.458057975 5704727.346929363 0, -13649434.910837602 5704565.2753076935 0, -13649113.197509209 5704557.330695906 0, -13649105.405144854 5704199.830473863 0, -13649429.344863063 5704203.008190635 0, -13649434.910837602 5703742.251051992 0, -13650011.545799917 5703737.484722936 0, -13650013.772189727 5703653.279995428 0, -13650021.564554088 5703259.275960043 0, -13650022.677748991 5703208.4379945425 0, -13650321.013984319 5703205.260631284 0, -13650329.919543583 5703240.211689102 0, -13650345.504272293 5703664.4013290815 0, -13650365.541780634 5703664.4013290815 0), (-13650365.541780634 5703812.157503357 0, -13650374.447339896 5704177.586488105 0, -13650651.63287197 5704133.098682635 0, -13650797.461404908 5704101.321814294 0, -13650869.81907393 5704079.07807367 0, -13650943.28993785 5704104.4994960455 0, -13651064.628182815 5704071.133893985 0, -13651088.00527588 5704040.946075646 0, -13651089.118470795 5703993.281306858 0, -13651165.928919438 5703878.886898743 0, -13651159.24974999 5703816.923872222 0, -13650975.57259018 5703810.568714294 0, -13650365.541780634 5703812.157503357 0))",1816176.1744089287,376620.2608527357,20.73698940441756
29,6107.0,128.0,B,#7cb5bd,B2,Mocks Crest,2.0,1.0,6.73646162365e-05,"[[45.56637,-122.70782],[45.57685,-122.69601]]","[45.574,-122.699]",-1,0,0,0.040575809678,6.73163999999e-05,"POLYGON Z ((-13658457.355566394 5711129.938158343 0, -13658851.426563805 5711137.888616135 0, -13658880.36963141 5711323.931348474 0, -13658949.387715708 5711758.0461276 0, -13658997.255096748 5711905.93620036 0, -13659120.819731524 5712106.307302191 0, -13659218.780883422 5712220.807092986 0, -13659351.251077466 5712349.621112257 0, -13659766.472778127 5712497.520981179 0, -13659772.038752666 5712796.50884172 0, -13658480.732659465 5712788.556907359 0, -13658457.355566394 5711129.938158343 0))",584013.2879814067,114798.24997185756,19.656787325618595
30,6097.0,128.0,B,#7cb5bd,B20,Rose City Park,2.0,1.0,0.000133782092929,"[[45.5277,-122.62479],[45.54191,-122.59611]]","[45.535,-122.611]",-1,0,0,0.0861992498419,0.0001338722,"POLYGON Z ((-13648302.791616239 5706570.721182711 0, -13648301.678421326 5706147.982799319 0, -13647336.538436148 5706135.269172705 0, -13647345.443995412 5705919.140287592 0, -13647666.044128899 5705927.086109951 0, -13648002.228991095 5705935.031939355 0, -13648007.794965634 5705342.292457814 0, -13648330.621488936 5705348.648704852 0, -13648327.281904213 5705933.442772921 0, -13648584.429927943 5705938.210273102 0, -13648581.09034322 5705358.183083895 0, -13648763.654308124 5705361.361212511 0, -13648769.220282657 5704983.171841878 0, -13648896.124502167 5704983.171841873 0, -13648901.690476706 5705529.803646095 0, -13649441.59000705 5705540.927314773 0, -13649447.15598159 5705723.675282236 0, -13649708.756784957 5705742.7448506765 0, -13649714.322759496 5705935.031939355 0, -13650529.181432098 5705957.280299303 0, -13649092.04680596 5706785.276508604 0, -13648296.112446787 5707241.422355803 0, -13648302.791616239 5706570.721182711 0))",1162209.7496453326,248622.97249561892,21.392263536895154
31,6095.0,128.0,B,#7cb5bd,B21,Rose City Park,2.0,1.0,0.000227635986599,"[[45.54283,-122.62057],[45.55554,-122.57894]]","[45.549,-122.596]",-1,0,0,0.141424425978,0.00022763445,"MULTIPOLYGON Z (((-13646536.15129735 5708211.008297799 0, -13646540.604076982 5707543.413253141 0, -13647760.66569607 5707546.592158964 0, -13646536.15129735 5708211.008297799 0)), ((-13645425.182779232 5708991.52194238 0, -13646166.570587907 5708578.206834841 0, -13646837.827117397 5708198.2917356985 0, -13648292.772862067 5707387.648252665 0, -13648296.112446787 5707856.540908376 0, -13649301.327448651 5707853.36189226 0, -13649304.66703338 5708055.2316592345 0, -13649883.528385496 5708042.5153188445 0, -13649886.867970224 5708257.1059871 0, -13650059.413180957 5708257.1059871 0, -13650026.017333714 5709301.5208214475 0, -13650022.677748991 5709398.497038547 0, -13649447.15598159 5709398.497038547 0, -13649463.853905208 5708821.424563671 0, -13649470.53307466 5708581.3861088585 0, -13649393.72262601 5708571.848290223 0, -13649400.401795458 5708266.643469753 0, -13648271.622158812 5708276.180962589 0, -13647717.251094662 5708280.94971282 0, -13647703.892755771 5708932.70285634 0, -13646781.054177094 5708924.754360901 0, -13646791.072931265 5709404.856171541 0, -13645704.59470112 5709408.035739736 0, -13645431.861948675 5709408.035739736 0, -13645425.182779232 5708991.52194238 0)))",1975638.597109669,400961.1087875533,20.295266015462225
